State,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,ETAH,2012,Kharif     ,Bajra,48677,136490
Uttar Pradesh,ETAH,2013,Kharif     ,Bajra,42922,127993
Uttar Pradesh,ETAH,2014,Kharif     ,Bajra,47460,148170
Uttar Pradesh,ETAWAH,1997,Kharif     ,Bajra,33283,57597
Uttar Pradesh,ETAWAH,1998,Kharif     ,Bajra,35068,40364
Uttar Pradesh,ETAWAH,1999,Kharif     ,Bajra,34539,58941
Uttar Pradesh,ETAWAH,2000,Kharif     ,Bajra,37072,54030
Uttar Pradesh,ETAWAH,2001,Kharif     ,Bajra,34864,45977
Uttar Pradesh,ETAWAH,2002,Kharif     ,Bajra,35992,49225
Uttar Pradesh,ETAWAH,2003,Kharif     ,Bajra,41121,36176
Uttar Pradesh,ETAWAH,2004,Kharif     ,Bajra,38183,73617
Uttar Pradesh,ETAWAH,2005,Kharif     ,Bajra,37571,64839
Uttar Pradesh,ETAWAH,2006,Kharif     ,Bajra,42587,73198
Uttar Pradesh,ETAWAH,2007,Kharif     ,Bajra,37616,69159
Uttar Pradesh,ETAWAH,2008,Kharif     ,Bajra,29440,63965
Uttar Pradesh,ETAWAH,2009,Kharif     ,Bajra,33550,67258
Uttar Pradesh,ETAWAH,2010,Kharif     ,Bajra,36027,74000
Uttar Pradesh,ETAWAH,2011,Kharif     ,Bajra,36586,73399
Uttar Pradesh,ETAWAH,2012,Kharif     ,Bajra,35459,84639
Uttar Pradesh,ETAWAH,2013,Kharif     ,Bajra,35235,87422
Uttar Pradesh,ETAWAH,2014,Kharif     ,Bajra,37706,73955
Uttar Pradesh,FAIZABAD,1997,Kharif     ,Bajra,93,97
Uttar Pradesh,FAIZABAD,1998,Kharif     ,Bajra,5,6
Uttar Pradesh,FAIZABAD,1999,Kharif     ,Bajra,23,35
Uttar Pradesh,FAIZABAD,2000,Kharif     ,Bajra,16,25
Uttar Pradesh,FAIZABAD,2001,Kharif     ,Bajra,23,29
Uttar Pradesh,FAIZABAD,2002,Kharif     ,Bajra,8,11
Uttar Pradesh,FAIZABAD,2003,Kharif     ,Bajra,3,4
Uttar Pradesh,FAIZABAD,2004,Kharif     ,Bajra,2,3
Uttar Pradesh,FAIZABAD,2005,Kharif     ,Bajra,2,3
Uttar Pradesh,FAIZABAD,2006,Kharif     ,Bajra,2,3
Uttar Pradesh,FAIZABAD,2008,Kharif     ,Bajra,17,28
Uttar Pradesh,FAIZABAD,2009,Kharif     ,Bajra,20,33
Uttar Pradesh,FAIZABAD,2012,Kharif     ,Bajra,10,8
Uttar Pradesh,FAIZABAD,2013,Kharif     ,Bajra,2,2
Uttar Pradesh,FAIZABAD,2014,Kharif     ,Bajra,15,19
Uttar Pradesh,FARRUKHABAD,1997,Kharif     ,Bajra,6543,9439
Uttar Pradesh,FARRUKHABAD,1998,Kharif     ,Bajra,6229,7350
Uttar Pradesh,FARRUKHABAD,1999,Kharif     ,Bajra,5858,7109
Uttar Pradesh,FARRUKHABAD,2000,Kharif     ,Bajra,5113,6348
Uttar Pradesh,FARRUKHABAD,2001,Kharif     ,Bajra,4162,4406
Uttar Pradesh,FARRUKHABAD,2002,Kharif     ,Bajra,3293,3878
Uttar Pradesh,FARRUKHABAD,2003,Kharif     ,Bajra,4118,3704
Uttar Pradesh,FARRUKHABAD,2004,Kharif     ,Bajra,3480,5656
Uttar Pradesh,FARRUKHABAD,2005,Kharif     ,Bajra,2379,2593
Uttar Pradesh,FARRUKHABAD,2006,Kharif     ,Bajra,3324,4125
Uttar Pradesh,FARRUKHABAD,2007,Kharif     ,Bajra,5826,7657
Uttar Pradesh,FARRUKHABAD,2008,Kharif     ,Bajra,5115,10799
Uttar Pradesh,FARRUKHABAD,2009,Kharif     ,Bajra,4031,8205
Uttar Pradesh,FARRUKHABAD,2010,Kharif     ,Bajra,3743,5651
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Bajra,4224,5104
Uttar Pradesh,FARRUKHABAD,2012,Kharif     ,Bajra,4006,6132
Uttar Pradesh,FARRUKHABAD,2013,Kharif     ,Bajra,4336,5667
Uttar Pradesh,FARRUKHABAD,2014,Kharif     ,Bajra,3787,5843
Uttar Pradesh,FATEHPUR,1997,Kharif     ,Bajra,7895,4751
Uttar Pradesh,FATEHPUR,1998,Kharif     ,Bajra,7276,5110
Uttar Pradesh,FATEHPUR,1999,Kharif     ,Bajra,6986,7024
Uttar Pradesh,FATEHPUR,2000,Kharif     ,Bajra,7620,6431
Uttar Pradesh,FATEHPUR,2001,Kharif     ,Bajra,7086,5457
Uttar Pradesh,FATEHPUR,2002,Kharif     ,Bajra,6777,5552
Uttar Pradesh,FATEHPUR,2003,Kharif     ,Bajra,6817,6835
Uttar Pradesh,FATEHPUR,2004,Kharif     ,Bajra,5771,6857
Uttar Pradesh,FATEHPUR,2005,Kharif     ,Bajra,4289,5024
Uttar Pradesh,FATEHPUR,2006,Kharif     ,Bajra,4631,5399
Uttar Pradesh,FATEHPUR,2007,Kharif     ,Bajra,4497,5847
Uttar Pradesh,FATEHPUR,2008,Kharif     ,Bajra,5954,6125
Uttar Pradesh,FATEHPUR,2009,Kharif     ,Bajra,7528,6975
Uttar Pradesh,FATEHPUR,2010,Kharif     ,Bajra,9244,9350
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Bajra,7023,7182
Uttar Pradesh,FATEHPUR,2012,Kharif     ,Bajra,6994,8964
Uttar Pradesh,FATEHPUR,2013,Kharif     ,Bajra,6478,6211
Uttar Pradesh,FATEHPUR,2014,Kharif     ,Bajra,5161,3939
Uttar Pradesh,FIROZABAD,1997,Kharif     ,Bajra,56681,103634
Uttar Pradesh,FIROZABAD,1998,Kharif     ,Bajra,54473,77716
Uttar Pradesh,FIROZABAD,1999,Kharif     ,Bajra,59222,92593
Uttar Pradesh,FIROZABAD,2000,Kharif     ,Bajra,61495,106539
Uttar Pradesh,FIROZABAD,2001,Kharif     ,Bajra,62049,65958
Uttar Pradesh,FIROZABAD,2002,Kharif     ,Bajra,59097,75171
Uttar Pradesh,FIROZABAD,2003,Kharif     ,Bajra,65024,57981
Uttar Pradesh,FIROZABAD,2004,Kharif     ,Bajra,65714,124248
Uttar Pradesh,FIROZABAD,2005,Kharif     ,Bajra,63572,120283
Uttar Pradesh,FIROZABAD,2006,Kharif     ,Bajra,59566,109525
Uttar Pradesh,FIROZABAD,2007,Kharif     ,Bajra,66427,119575
Uttar Pradesh,FIROZABAD,2008,Kharif     ,Bajra,56580,118479
Uttar Pradesh,FIROZABAD,2009,Kharif     ,Bajra,54087,111847
Uttar Pradesh,FIROZABAD,2010,Kharif     ,Bajra,67199,137402
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Bajra,59603,133351
Uttar Pradesh,FIROZABAD,2012,Kharif     ,Bajra,63325,143635
Uttar Pradesh,FIROZABAD,2013,Kharif     ,Bajra,70411,166540
Uttar Pradesh,FIROZABAD,2014,Kharif     ,Bajra,75371,160016
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1997,Kharif     ,Bajra,12297,16377
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1998,Kharif     ,Bajra,12769,15829
Uttar Pradesh,GAUTAM BUDDHA NAGAR,1999,Kharif     ,Bajra,11063,16683
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2000,Kharif     ,Bajra,11334,16772
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2001,Kharif     ,Bajra,12660,19706
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2002,Kharif     ,Bajra,7157,8996
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2003,Kharif     ,Bajra,6019,8611
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2004,Kharif     ,Bajra,7879,13189
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2005,Kharif     ,Bajra,3569,4308
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2006,Kharif     ,Bajra,8932,8861
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2007,Kharif     ,Bajra,4389,6136
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2008,Kharif     ,Bajra,4321,7467
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2009,Kharif     ,Bajra,1880,2942
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2010,Kharif     ,Bajra,2344,2389
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Bajra,1427,2026
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2012,Kharif     ,Bajra,1947,4529
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2013,Kharif     ,Bajra,8760,11798
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2014,Kharif     ,Bajra,1442,2903
Uttar Pradesh,GHAZIABAD,1997,Kharif     ,Bajra,1376,1927
Uttar Pradesh,GHAZIABAD,1998,Kharif     ,Bajra,1297,1608
Uttar Pradesh,GHAZIABAD,1999,Kharif     ,Bajra,1344,2027
Uttar Pradesh,GHAZIABAD,2000,Kharif     ,Bajra,976,1251
Uttar Pradesh,GHAZIABAD,2001,Kharif     ,Bajra,1034,1027
Uttar Pradesh,GHAZIABAD,2002,Kharif     ,Bajra,726,917
Uttar Pradesh,GHAZIABAD,2003,Kharif     ,Bajra,578,824
Uttar Pradesh,GHAZIABAD,2004,Kharif     ,Bajra,295,437
Uttar Pradesh,GHAZIABAD,2005,Kharif     ,Bajra,553,794
Uttar Pradesh,GHAZIABAD,2006,Kharif     ,Bajra,295,366
Uttar Pradesh,GHAZIABAD,2007,Kharif     ,Bajra,150,227
Uttar Pradesh,GHAZIABAD,2008,Kharif     ,Bajra,269,480
Uttar Pradesh,GHAZIABAD,2009,Kharif     ,Bajra,172,331
Uttar Pradesh,GHAZIABAD,2010,Kharif     ,Bajra,370,660
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Bajra,280,524
Uttar Pradesh,GHAZIABAD,2012,Kharif     ,Bajra,237,551
Uttar Pradesh,GHAZIABAD,2013,Kharif     ,Bajra,187,252
Uttar Pradesh,GHAZIPUR,1997,Kharif     ,Bajra,11389,6892
Uttar Pradesh,GHAZIPUR,1998,Kharif     ,Bajra,11523,12346
Uttar Pradesh,GHAZIPUR,1999,Kharif     ,Bajra,10919,10415
Uttar Pradesh,GHAZIPUR,2000,Kharif     ,Bajra,9888,12202
Uttar Pradesh,GHAZIPUR,2001,Kharif     ,Bajra,9760,9514
Uttar Pradesh,GHAZIPUR,2002,Kharif     ,Bajra,9833,10310
Uttar Pradesh,GHAZIPUR,2003,Kharif     ,Bajra,11293,10696
Uttar Pradesh,GHAZIPUR,2004,Kharif     ,Bajra,12630,18509
Uttar Pradesh,GHAZIPUR,2005,Kharif     ,Bajra,7043,9630
Uttar Pradesh,GHAZIPUR,2006,Kharif     ,Bajra,13981,19793
Uttar Pradesh,GHAZIPUR,2007,Kharif     ,Bajra,13982,19875
Uttar Pradesh,GHAZIPUR,2008,Kharif     ,Bajra,12511,17607
Uttar Pradesh,GHAZIPUR,2009,Kharif     ,Bajra,13615,21752
Uttar Pradesh,GHAZIPUR,2010,Kharif     ,Bajra,15333,21554
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Bajra,11325,17345
Uttar Pradesh,GHAZIPUR,2012,Kharif     ,Bajra,16148,24455
Uttar Pradesh,GHAZIPUR,2013,Kharif     ,Bajra,14986,11002
Uttar Pradesh,GHAZIPUR,2014,Kharif     ,Bajra,13037,23380
Uttar Pradesh,GONDA,1997,Kharif     ,Bajra,101,179
Uttar Pradesh,GONDA,1998,Kharif     ,Bajra,101,147
Uttar Pradesh,GONDA,1999,Kharif     ,Bajra,112,189
Uttar Pradesh,GONDA,2000,Kharif     ,Bajra,125,217
Uttar Pradesh,GONDA,2001,Kharif     ,Bajra,103,165
Uttar Pradesh,GONDA,2002,Kharif     ,Bajra,29,45
Uttar Pradesh,GONDA,2003,Kharif     ,Bajra,84,124
Uttar Pradesh,GONDA,2004,Kharif     ,Bajra,58,108
Uttar Pradesh,GONDA,2005,Kharif     ,Bajra,28,43
Uttar Pradesh,GONDA,2006,Kharif     ,Bajra,68,120
Uttar Pradesh,GONDA,2007,Kharif     ,Bajra,37,58
Uttar Pradesh,GONDA,2008,Kharif     ,Bajra,2,4
Uttar Pradesh,GONDA,2009,Kharif     ,Bajra,2,3
Uttar Pradesh,GORAKHPUR,1997,Kharif     ,Bajra,626,1056
Uttar Pradesh,GORAKHPUR,1998,Kharif     ,Bajra,269,427
Uttar Pradesh,GORAKHPUR,1999,Kharif     ,Bajra,378,675
Uttar Pradesh,GORAKHPUR,2000,Kharif     ,Bajra,278,466
Uttar Pradesh,GORAKHPUR,2001,Kharif     ,Bajra,136,191
Uttar Pradesh,GORAKHPUR,2002,Kharif     ,Bajra,209,313
Uttar Pradesh,GORAKHPUR,2003,Kharif     ,Bajra,154,228
Uttar Pradesh,GORAKHPUR,2004,Kharif     ,Bajra,161,279
Uttar Pradesh,GORAKHPUR,2005,Kharif     ,Bajra,155,243
Uttar Pradesh,GORAKHPUR,2006,Kharif     ,Bajra,161,260
Uttar Pradesh,GORAKHPUR,2007,Kharif     ,Bajra,117,182
Uttar Pradesh,GORAKHPUR,2008,Kharif     ,Bajra,53,92
Uttar Pradesh,GORAKHPUR,2009,Kharif     ,Bajra,11,19
Uttar Pradesh,GORAKHPUR,2010,Kharif     ,Bajra,34,58
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Bajra,22,45
Uttar Pradesh,GORAKHPUR,2012,Kharif     ,Bajra,6,12
Uttar Pradesh,GORAKHPUR,2013,Kharif     ,Bajra,6,12
Uttar Pradesh,GORAKHPUR,2014,Kharif     ,Bajra,4,8
Uttar Pradesh,HAMIRPUR,1997,Kharif     ,Bajra,378,296
Uttar Pradesh,HAMIRPUR,1998,Kharif     ,Bajra,578,319
Uttar Pradesh,HAMIRPUR,1999,Kharif     ,Bajra,611,264
Uttar Pradesh,HAMIRPUR,2000,Kharif     ,Bajra,412,347
Uttar Pradesh,HAMIRPUR,2001,Kharif     ,Bajra,316,232
Uttar Pradesh,HAMIRPUR,2002,Kharif     ,Bajra,478,208
Uttar Pradesh,HAMIRPUR,2003,Kharif     ,Bajra,548,466
Uttar Pradesh,HAMIRPUR,2004,Kharif     ,Bajra,626,712
Uttar Pradesh,HAMIRPUR,2006,Kharif     ,Bajra,626,542
Uttar Pradesh,HAMIRPUR,2007,Kharif     ,Bajra,604,834
Uttar Pradesh,HAMIRPUR,2008,Kharif     ,Bajra,300,396
Uttar Pradesh,HAMIRPUR,2009,Kharif     ,Bajra,539,366
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Bajra,492,285
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Bajra,393,329
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Bajra,317,538
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Bajra,359,619
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Bajra,386,281
Uttar Pradesh,HAPUR,2012,Kharif     ,Bajra,13,30
Uttar Pradesh,HAPUR,2013,Kharif     ,Bajra,1,1
Uttar Pradesh,HARDOI,1997,Kharif     ,Bajra,6033,6651
Uttar Pradesh,HARDOI,1998,Kharif     ,Bajra,5844,2940
Uttar Pradesh,HARDOI,1999,Kharif     ,Bajra,4683,5096
Uttar Pradesh,HARDOI,2000,Kharif     ,Bajra,5096,3994
Uttar Pradesh,HARDOI,2001,Kharif     ,Bajra,4553,3772
Uttar Pradesh,HARDOI,2002,Kharif     ,Bajra,2407,2012
Uttar Pradesh,HARDOI,2003,Kharif     ,Bajra,5036,3447
Uttar Pradesh,HARDOI,2004,Kharif     ,Bajra,4328,4643
Uttar Pradesh,HARDOI,2005,Kharif     ,Bajra,13501,12472
Uttar Pradesh,HARDOI,2006,Kharif     ,Bajra,13022,19668
Uttar Pradesh,HARDOI,2007,Kharif     ,Bajra,8610,9242
Uttar Pradesh,HARDOI,2008,Kharif     ,Bajra,5491,6579
Uttar Pradesh,HARDOI,2009,Kharif     ,Bajra,4106,4714
Uttar Pradesh,HARDOI,2010,Kharif     ,Bajra,4146,5233
Uttar Pradesh,HARDOI,2011,Kharif     ,Bajra,3546,3462
Uttar Pradesh,HARDOI,2012,Kharif     ,Bajra,4028,4852
Uttar Pradesh,HARDOI,2013,Kharif     ,Bajra,3780,4490
Uttar Pradesh,HARDOI,2014,Kharif     ,Bajra,3830,3785
Uttar Pradesh,HATHRAS,1997,Kharif     ,Bajra,35535,65771
Uttar Pradesh,HATHRAS,1998,Kharif     ,Bajra,36744,53351
Uttar Pradesh,HATHRAS,1999,Kharif     ,Bajra,37806,54592
Uttar Pradesh,HATHRAS,2000,Kharif     ,Bajra,47279,83773
Uttar Pradesh,HATHRAS,2001,Kharif     ,Bajra,44273,40381
Uttar Pradesh,HATHRAS,2002,Kharif     ,Bajra,37065,69334
Uttar Pradesh,HATHRAS,2003,Kharif     ,Bajra,45512,79405
Uttar Pradesh,HATHRAS,2004,Kharif     ,Bajra,48713,82667
Uttar Pradesh,HATHRAS,2005,Kharif     ,Bajra,43426,71262
Uttar Pradesh,HATHRAS,2006,Kharif     ,Bajra,46411,74490
Uttar Pradesh,HATHRAS,2007,Kharif     ,Bajra,42988,74842
Uttar Pradesh,HATHRAS,2008,Kharif     ,Bajra,47052,69448
Uttar Pradesh,HATHRAS,2009,Kharif     ,Bajra,37786,67108
Uttar Pradesh,HATHRAS,2010,Kharif     ,Bajra,45450,80583
Uttar Pradesh,HATHRAS,2011,Kharif     ,Bajra,43593,79252
Uttar Pradesh,HATHRAS,2012,Kharif     ,Bajra,45388,86373
Uttar Pradesh,HATHRAS,2013,Kharif     ,Bajra,45373,82760
Uttar Pradesh,HATHRAS,2014,Kharif     ,Bajra,36688,80604
Uttar Pradesh,JALAUN,1997,Kharif     ,Bajra,12924,18327
Uttar Pradesh,JALAUN,1998,Kharif     ,Bajra,12892,14954
Uttar Pradesh,JALAUN,1999,Kharif     ,Bajra,11993,15407
Uttar Pradesh,JALAUN,2000,Kharif     ,Bajra,12928,13376
Uttar Pradesh,JALAUN,2001,Kharif     ,Bajra,11774,10582
Uttar Pradesh,JALAUN,2002,Kharif     ,Bajra,12063,11975
Uttar Pradesh,JALAUN,2003,Kharif     ,Bajra,15935,7325
Uttar Pradesh,JALAUN,2004,Kharif     ,Bajra,13210,10668
Uttar Pradesh,JALAUN,2005,Kharif     ,Bajra,14343,15305
Uttar Pradesh,JALAUN,2006,Kharif     ,Bajra,14402,26385
Uttar Pradesh,JALAUN,2007,Kharif     ,Bajra,12489,6637
Uttar Pradesh,JALAUN,2008,Kharif     ,Bajra,8429,5136
Uttar Pradesh,JALAUN,2009,Kharif     ,Bajra,19495,17250
Uttar Pradesh,JALAUN,2010,Kharif     ,Bajra,15683,13399
Uttar Pradesh,JALAUN,2011,Kharif     ,Bajra,9902,9488
Uttar Pradesh,JALAUN,2012,Kharif     ,Bajra,13111,23399
Uttar Pradesh,JALAUN,2013,Kharif     ,Bajra,11922,8002
Uttar Pradesh,JALAUN,2014,Kharif     ,Bajra,15683,12932
Uttar Pradesh,JAUNPUR,1997,Kharif     ,Bajra,5438,5773
Uttar Pradesh,JAUNPUR,1998,Kharif     ,Bajra,5853,5283
Uttar Pradesh,JAUNPUR,1999,Kharif     ,Bajra,5360,5113
Uttar Pradesh,JAUNPUR,2000,Kharif     ,Bajra,4896,7538
Uttar Pradesh,JAUNPUR,2001,Kharif     ,Bajra,5140,3331
Uttar Pradesh,JAUNPUR,2002,Kharif     ,Bajra,4560,5187
Uttar Pradesh,JAUNPUR,2003,Kharif     ,Bajra,5022,3869
Uttar Pradesh,JAUNPUR,2004,Kharif     ,Bajra,4999,5334
Uttar Pradesh,JAUNPUR,2005,Kharif     ,Bajra,4846,6153
Uttar Pradesh,JAUNPUR,2006,Kharif     ,Bajra,12330,14407
Uttar Pradesh,JAUNPUR,2007,Kharif     ,Bajra,5190,5564
Uttar Pradesh,JAUNPUR,2008,Kharif     ,Bajra,5347,5159
Uttar Pradesh,JAUNPUR,2009,Kharif     ,Bajra,3156,4404
Uttar Pradesh,JAUNPUR,2010,Kharif     ,Bajra,6050,8266
Uttar Pradesh,JAUNPUR,2011,Kharif     ,Bajra,10366,16251
Uttar Pradesh,JAUNPUR,2012,Kharif     ,Bajra,5502,7778
Uttar Pradesh,JAUNPUR,2013,Kharif     ,Bajra,10287,8962
Uttar Pradesh,JAUNPUR,2014,Kharif     ,Bajra,6630,8217
Uttar Pradesh,JHANSI,1997,Kharif     ,Bajra,14,20
Uttar Pradesh,JHANSI,1998,Kharif     ,Bajra,12,14
Uttar Pradesh,JHANSI,1999,Kharif     ,Bajra,135,165
Uttar Pradesh,JHANSI,2000,Kharif     ,Bajra,148,158
Uttar Pradesh,JHANSI,2001,Kharif     ,Bajra,101,89
Uttar Pradesh,JHANSI,2002,Kharif     ,Bajra,62,58
Uttar Pradesh,JHANSI,2003,Kharif     ,Bajra,42,17
Uttar Pradesh,JHANSI,2004,Kharif     ,Bajra,24,21
Uttar Pradesh,JHANSI,2005,Kharif     ,Bajra,40,42
Uttar Pradesh,JHANSI,2006,Kharif     ,Bajra,17,31
Uttar Pradesh,JHANSI,2007,Kharif     ,Bajra,89,46
Uttar Pradesh,JHANSI,2008,Kharif     ,Bajra,314,193
Uttar Pradesh,JHANSI,2009,Kharif     ,Bajra,13,11
Uttar Pradesh,JHANSI,2010,Kharif     ,Bajra,35,30
Uttar Pradesh,JHANSI,2011,Kharif     ,Bajra,30,29
Uttar Pradesh,JHANSI,2012,Kharif     ,Bajra,44,82
Uttar Pradesh,JHANSI,2013,Kharif     ,Bajra,2,1
Uttar Pradesh,JHANSI,2014,Kharif     ,Bajra,4923,3945
Uttar Pradesh,KANNAUJ,1997,Kharif     ,Bajra,4782,7840
Uttar Pradesh,KANNAUJ,1998,Kharif     ,Bajra,4486,5294
Uttar Pradesh,KANNAUJ,1999,Kharif     ,Bajra,4485,5443
Uttar Pradesh,KANNAUJ,2000,Kharif     ,Bajra,4101,5091
Uttar Pradesh,KANNAUJ,2001,Kharif     ,Bajra,3684,3900
Uttar Pradesh,KANNAUJ,2002,Kharif     ,Bajra,3533,4026
Uttar Pradesh,KANNAUJ,2003,Kharif     ,Bajra,3283,2083
Uttar Pradesh,KANNAUJ,2004,Kharif     ,Bajra,2932,1832
Uttar Pradesh,KANNAUJ,2005,Kharif     ,Bajra,3634,5679
Uttar Pradesh,KANNAUJ,2006,Kharif     ,Bajra,2474,4084
Uttar Pradesh,KANNAUJ,2007,Kharif     ,Bajra,3389,6212
Uttar Pradesh,KANNAUJ,2008,Kharif     ,Bajra,2621,5749
Uttar Pradesh,KANNAUJ,2009,Kharif     ,Bajra,1973,3952
Uttar Pradesh,KANNAUJ,2010,Kharif     ,Bajra,2821,5660
Uttar Pradesh,KANNAUJ,2011,Kharif     ,Bajra,2211,3959
Uttar Pradesh,KANNAUJ,2012,Kharif     ,Bajra,2572,5879
Uttar Pradesh,KANNAUJ,2013,Kharif     ,Bajra,1341,2365
Uttar Pradesh,KANNAUJ,2014,Kharif     ,Bajra,1081,1179
Uttar Pradesh,KANPUR DEHAT,1997,Kharif     ,Bajra,12792,17115
Uttar Pradesh,KANPUR DEHAT,1998,Kharif     ,Bajra,12487,12452
Uttar Pradesh,KANPUR DEHAT,2003,Kharif     ,Bajra,13996,14856
Uttar Pradesh,KANPUR DEHAT,2004,Kharif     ,Bajra,14128,18377
Uttar Pradesh,KANPUR DEHAT,2005,Kharif     ,Bajra,16856,21853
Uttar Pradesh,KANPUR DEHAT,2006,Kharif     ,Bajra,11999,18927
Uttar Pradesh,KANPUR DEHAT,2007,Kharif     ,Bajra,19347,35987
Uttar Pradesh,KANPUR DEHAT,2008,Kharif     ,Bajra,13692,28522
Uttar Pradesh,KANPUR DEHAT,2009,Kharif     ,Bajra,15423,21313
Uttar Pradesh,KANPUR DEHAT,2010,Kharif     ,Bajra,17706,34439
Uttar Pradesh,KANPUR DEHAT,2011,Kharif     ,Bajra,14047,28718
Uttar Pradesh,KANPUR DEHAT,2012,Kharif     ,Bajra,16921,41065
Uttar Pradesh,KANPUR DEHAT,2013,Kharif     ,Bajra,16563,41123
Uttar Pradesh,KANPUR DEHAT,2014,Kharif     ,Bajra,18127,38679
Uttar Pradesh,KANPUR NAGAR,1997,Kharif     ,Bajra,1053,1726
Uttar Pradesh,KANPUR NAGAR,1998,Kharif     ,Bajra,1091,1287
Uttar Pradesh,KANPUR NAGAR,1999,Kharif     ,Bajra,10729,15753
Uttar Pradesh,KANPUR NAGAR,2000,Kharif     ,Bajra,10735,13859
Uttar Pradesh,KANPUR NAGAR,2001,Kharif     ,Bajra,12305,15895
Uttar Pradesh,KANPUR NAGAR,2002,Kharif     ,Bajra,14022,16705
Uttar Pradesh,KANPUR NAGAR,2003,Kharif     ,Bajra,831,991
Uttar Pradesh,KANPUR NAGAR,2004,Kharif     ,Bajra,794,1290
Uttar Pradesh,KANPUR NAGAR,2005,Kharif     ,Bajra,801,1252
Uttar Pradesh,KANPUR NAGAR,2006,Kharif     ,Bajra,3344,5519
Uttar Pradesh,KANPUR NAGAR,2007,Kharif     ,Bajra,412,755
Uttar Pradesh,KANPUR NAGAR,2008,Kharif     ,Bajra,684,1500
Uttar Pradesh,KANPUR NAGAR,2009,Kharif     ,Bajra,890,1782
Uttar Pradesh,KANPUR NAGAR,2010,Kharif     ,Bajra,1203,2414
Uttar Pradesh,KANPUR NAGAR,2011,Kharif     ,Bajra,1819,3257
Uttar Pradesh,KANPUR NAGAR,2012,Kharif     ,Bajra,1562,2074
Uttar Pradesh,KANPUR NAGAR,2013,Kharif     ,Bajra,1171,2066
Uttar Pradesh,KANPUR NAGAR,2014,Kharif     ,Bajra,1022,1264
Uttar Pradesh,KASGANJ,2009,Kharif     ,Bajra,31743,64978
Uttar Pradesh,KASGANJ,2010,Kharif     ,Bajra,35149,66638
Uttar Pradesh,KASGANJ,2011,Kharif     ,Bajra,37701,99628
Uttar Pradesh,KASGANJ,2012,Kharif     ,Bajra,36350,104271
Uttar Pradesh,KASGANJ,2013,Kharif     ,Bajra,39422,123115
Uttar Pradesh,KASGANJ,2014,Kharif     ,Bajra,47288,157611
Uttar Pradesh,KAUSHAMBI,1997,Kharif     ,Bajra,17929,27673
Uttar Pradesh,KAUSHAMBI,1998,Kharif     ,Bajra,17174,19648
Uttar Pradesh,KAUSHAMBI,1999,Kharif     ,Bajra,15104,11582
Uttar Pradesh,KAUSHAMBI,2000,Kharif     ,Bajra,14528,10843
Uttar Pradesh,KAUSHAMBI,2001,Kharif     ,Bajra,9530,10068
Uttar Pradesh,KAUSHAMBI,2002,Kharif     ,Bajra,12105,12748
Uttar Pradesh,KAUSHAMBI,2003,Kharif     ,Bajra,11997,14270
Uttar Pradesh,KAUSHAMBI,2004,Kharif     ,Bajra,9291,12654
Uttar Pradesh,KAUSHAMBI,2005,Kharif     ,Bajra,9916,10962
Uttar Pradesh,KAUSHAMBI,2006,Kharif     ,Bajra,10204,11865
Uttar Pradesh,KAUSHAMBI,2007,Kharif     ,Bajra,11593,13917
Uttar Pradesh,KAUSHAMBI,2008,Kharif     ,Bajra,8612,10945
Uttar Pradesh,KAUSHAMBI,2009,Kharif     ,Bajra,9689,10314
Uttar Pradesh,KAUSHAMBI,2010,Kharif     ,Bajra,11661,13595
Uttar Pradesh,KAUSHAMBI,2011,Kharif     ,Bajra,7346,12483
Uttar Pradesh,KAUSHAMBI,2012,Kharif     ,Bajra,6416,8254
Uttar Pradesh,KAUSHAMBI,2013,Kharif     ,Bajra,7835,7486
Uttar Pradesh,KAUSHAMBI,2014,Kharif     ,Bajra,11306,10588
